Review Date,effectDate,Symbol,Weight,Market Cap,Sector,Sub-Sector,Carbon Emissions,Waste,Water Usage
2021-09-01,2021-09-01,MCHP,0.0010235057795597,39460141631.41919,Technology,Semiconductors,208.91425000114333,32.892052561412584,106.61153740406597
2021-09-01,2021-09-01,DVN,0.0004279762471013,16500154335.001488,Energy,Oil & Gas E&P,4322.550902590656,411.1125657080808,1565.3140253922202
2021-09-01,2021-09-01,TPL,0.0002574648402154,9926274245.744007,Energy,Oil & Gas E&P,4017.201027646249,414.4814756049189,1566.290680604177
2021-09-01,2021-09-01,PCG,0.0004966432309971,19147534510.1266,Utilities,Utilities - Regulated Electric,2565.4475673177008,308.45489800910053,1205.0888883957673
2021-09-01,2021-09-01,BAX,0.0009191017420918,35434958591.27426,Healthcare,Medical Instruments & Supplies,141.11208869754805,39.936509695279526,325.88550241437514
2021-09-01,2021-09-01,CB,0.001783188387337,68748870524.29782,Financial Services,Insurance - Property & Casualty,304.18383405264655,18.769721459268403,101.65668307790554
2021-09-01,2021-09-01,DHI,0.0007677682867479,29600463368.383698,Consumer Cyclical,Residential Construction,517.0750736381622,91.39713358833457,604.306478777949
2021-09-01,2021-09-01,ROK,0.0008983868203805,34636317527.45649,Industrials,Specialty Industrial Machinery,804.1489878616886,141.6334377495518,659.3951263433448
2021-09-01,2021-09-01,CMG,0.0013355427412082,51490384104.681335,Consumer Cyclical,Restaurants,470.6192249363905,102.94366226085731,582.8979449121932
2021-09-01,2021-09-01,NI,0.0002671733694837,10300575932.75956,Utilities,Utilities - Regulated Gas,2578.830965536832,314.5433286568714,1296.557334825798
2021-09-01,2021-09-01,EW,0.001785527483116,68839051793.9805,Healthcare,Medical Devices,135.7157863441278,43.79177968302899,310.8980265334957
2021-09-01,2021-09-01,NVR,0.0004080372876837,15731429645.493946,Consumer Cyclical,Residential Construction,545.6670167711246,104.34397756983735,566.4394653177287
2021-09-01,2021-09-01,RL,0.0001731212095638,6674498166.225585,Consumer Cyclical,Apparel Manufacturing,519.929457908998,93.94533312556655,567.0821909048188
2021-09-01,2021-09-01,CI,0.0014589176622002,56246968731.103455,Healthcare,Healthcare Plans,152.9848331598928,41.37639362748366,309.1506224878229
2021-09-01,2021-09-01,DTE,0.0005641069750886,21748525095.62196,Utilities,Utilities - Regulated Electric,2333.0182711736106,314.12242242201296,1124.8361849755202
2021-09-01,2021-09-01,STX,0.0004255846217672,16407947845.994888,Technology,Computer Hardware,208.15181028093775,29.97864818809676,106.03674541253608
2021-09-01,2021-09-01,CTAS,0.0009675072355747,37301179248.46902,Industrials,Specialty Business Services,781.3815477603881,143.76110456843634,751.4880210377145
2021-09-01,2021-09-01,O,0.0013385172630558,51605063528.80783,Real Estate,REIT - Retail,325.7117664888147,60.17820495691546,414.1539462903591
2021-09-01,2021-09-01,DD,0.0007436998302202,28672530451.53852,Basic Materials,Specialty Chemicals,2432.7103111391807,183.45698864434002,934.8011102332288
2021-09-01,2021-09-01,REG,0.0002811302613422,10838668575.19496,Real Estate,REIT - Retail,345.2101873385536,62.11344293893706,417.02687848214765
2021-09-01,2021-09-01,CSCO,0.0054718807731704,210962355671.72125,Technology,Communication Equipment,218.38370449886537,30.823160101572547,103.90561055077652
2021-09-01,2021-09-01,DUK,0.0018139153745094,69933515779.79408,Utilities,Utilities - Regulated Electric,2262.2466535400645,295.0500762865502,1274.9717272619644
2021-09-01,2021-09-01,REGN,0.0018536586599987,71465774517.97247,Healthcare,Biotechnology,151.83085156080713,42.20085952848609,287.79158869238427
2021-09-01,2021-09-01,NCLH,0.0003016798521156,11630935486.215551,Consumer Cyclical,Travel Services,546.4735073908158,104.73012857411734,624.9397207800929
2021-09-01,2021-09-01,EMN,0.000303616298763,11705593060.697515,Basic Materials,Specialty Chemicals,2591.3201164857746,197.6012876180046,930.5546888973669
2021-09-01,2021-09-01,NUE,0.0006810500267848,26257136062.84659,Basic Materials,Steel,2396.3348563618424,211.08256409728193,1053.2709863572638
2021-09-01,2021-09-01,CLX,0.0004834216248675,18637790001.704525,Consumer Defensive,Household & Personal Products,575.7066565711193,76.11469910525469,546.8806926958621
2021-09-01,2021-09-01,CFG,0.0004247793044441,16376899720.752722,Financial Services,Banks - Regional,313.9600706233312,21.573463420583273,107.44143486389066
2021-09-01,2021-09-01,RF,0.0004084090406873,15745762174.404469,Financial Services,Banks - Regional,328.4431191456073,20.90434858227254,101.9624359586718
2021-09-01,2021-09-01,NOC,0.0013082799407635,50439296765.16508,Industrials,Aerospace & Defense,783.5235820494216,140.3869129594664,695.0217420847423
2021-09-01,2021-09-01,RTX,0.0027011962244011,104141654808.21655,Industrials,Aerospace & Defense,778.0468034962461,157.44099484121662,656.1298786518181
2021-09-01,2021-09-01,ETN,0.0016148227260998,62257717302.72439,Industrials,Specialty Industrial Machinery,733.1276347781635,154.18238855576558,767.0900623596032
2021-09-01,2021-09-01,EBAY,0.0008698526410512,33536213570.879288,Consumer Cyclical,Internet Retail,457.9698823969904,91.8931034101277,588.9721540998827
2021-09-01,2021-09-01,CINF,0.0004384991693428,16905854048.983309,Financial Services,Insurance - Property & Casualty,294.33695815220835,19.756023048132786,96.4500783287539
2021-09-01,2021-09-01,EIX,0.0004676609628493,18030154981.10565,Utilities,Utilities - Regulated Electric,2484.5817502625214,301.88477811463673,1084.608100503967
2021-09-01,2021-09-01,RVTY,0.000581430641538,22416420036.05406,Healthcare,Diagnostics & Research,156.26750636843335,39.11179580097639,321.80849022451235
2021-09-01,2021-09-01,PSX,0.0006661631319023,25683188174.86579,Energy,Oil & Gas Refining & Marketing,3820.810714406964,393.442849380045,1509.9898963098703
2021-09-01,2021-09-01,EG,0.000270620280528,10433467803.734148,Financial Services,Insurance - Reinsurance,282.50106119757396,19.226993089986536,97.49597612243153
2021-09-01,2021-09-01,COF,0.0015138733877056,58365726392.47612,Financial Services,Credit Services,272.8240761988758,21.38244723681258,103.10374686636075
2021-09-01,2021-09-01,SO,0.0016421838811011,63312596594.18735,Utilities,Utilities - Regulated Electric,2319.0159559096314,273.03585831708574,1121.6990560763409
2021-09-01,2021-09-01,MDLZ,0.0019629109274036,75677875740.50188,Consumer Defensive,Confectioners,516.2090587780431,84.57387954572684,521.8699492756522
2021-09-01,2021-09-01,OKE,0.0006530101302835,25176088638.03831,Energy,Oil & Gas Midstream,3602.4335825446283,378.91107825669025,1350.9405003075121
2021-09-01,2021-09-01,EVRG,0.0003529635539944,13608122308.151062,Utilities,Utilities - Regulated Electric,2343.2647633129736,299.40598137959836,1163.7354469204547
2021-09-01,2021-09-01,PRU,0.0008252760691241,31817612780.52424,Financial Services,Insurance - Life,277.03192048515433,19.445860649710557,92.83877392771444
2021-09-01,2021-09-01,EXC,0.0008048601004369,31030497522.330547,Utilities,Utilities - Regulated Electric,2508.213460404533,295.4640799519804,1162.6648701788883
2021-09-01,2021-09-01,LUV,0.0007410192692196,28569184365.12885,Industrials,Airlines,773.3187988904291,139.63005678112782,637.1814572368407
2021-09-01,2021-09-01,TAP,0.0002248534385316,8668977457.643902,Consumer Defensive,Beverages - Brewers,578.0607729831997,85.73606043540491,541.5534389476819
2021-09-01,2021-09-01,STZ,0.0008785970280922,33873343812.84956,Consumer Defensive,Beverages - Brewers,591.425306361292,82.29848595594069,547.1279177818744
2021-09-01,2021-09-01,ES,0.0007632743690478,29427205305.293163,Utilities,Utilities - Regulated Electric,2647.323777113621,280.0119770121394,1147.2339012561424
2021-09-01,2021-09-01,CPT,0.0003713743195143,14317929159.726473,Real Estate,REIT - Residential,317.37264166921,57.63059601469914,379.16149114903124
2021-09-01,2021-09-01,DLR,0.0012603965436832,48593204961.56251,Real Estate,REIT - Specialty,367.23571910319583,60.50290626934214,433.46415322829597
2021-09-01,2021-09-01,SWK,0.0006945699234439,26778380835.144928,Industrials,Tools & Accessories,839.7904449848397,139.28514821259384,760.4040041783771
2021-09-01,2021-09-01,MOH,0.0003966155048703,15291075349.016556,Healthcare,Healthcare Plans,142.71484441393017,37.80752962682807,282.2193530717039
2021-09-01,2021-09-01,NDAQ,0.0009089077745984,35041941366.44952,Financial Services,Financial Data & Stock Exchanges,321.7685521571382,20.54892310914845,95.3686683079073
2021-09-01,2021-09-01,GE,0.0018096417363783,69768750353.64626,Industrials,Aerospace & Defense,798.9477434153509,157.97942272703676,673.5331898918877
2021-09-01,2021-09-01,CE,0.0004214685239912,16249256215.274351,Basic Materials,Chemicals,2534.033852159855,187.77889776405564,1021.5949346649962
2021-09-01,2021-09-01,CME,0.0015938281941261,61448296172.21941,Financial Services,Financial Data & Stock Exchanges,305.3523070663834,18.61980255457506,92.40335392212432
2021-09-01,2021-09-01,RMD,0.0010725348195198,41350402438.45682,Healthcare,Medical Instruments & Supplies,151.74679408604018,39.31147420469496,316.3561679453109
2021-09-01,2021-09-01,NSC,0.0013853166077334,53409360882.19596,Industrials,Railroads,774.3012105589634,154.43634811444537,708.5914490954873
2021-09-01,2021-09-01,NVDA,0.0140414605167246,541353094205.55286,Technology,Semiconductors,202.814352840826,27.159418634977108,109.9867591363402
2021-09-01,2021-09-01,ECL,0.0015764808674598,60779489038.103645,Basic Materials,Specialty Chemicals,2660.2703603179225,216.52842732615426,937.7172550837201
2021-09-01,2021-09-01,RJF,0.0004604847041488,17753482205.671013,Financial Services,Asset Management,307.8776121588517,21.2876311976336,105.53764480581636
2021-09-01,2021-09-01,CHD,0.0005065778176014,19530551589.545403,Consumer Defensive,Household & Personal Products,526.347825845078,82.6372454563397,533.0118523628721
2021-09-01,2021-09-01,NDSN,0.0003411203017741,13151518721.420256,Industrials,Specialty Industrial Machinery,760.187165916442,145.67109883062213,725.0424994560224
2021-09-01,2021-09-01,RSG,0.0009581346384493,36939829056.40704,Industrials,Waste Management,868.9303731338662,146.2353569177688,665.4046255812905
2021-09-01,2021-09-01,DFS,0.0007674266840179,29587293250.170345,Financial Services,Credit Services,311.2738102005577,18.938291331240155,108.24649633710625
2021-09-01,2021-09-01,ROL,0.0004714288621777,18175422202.965443,Consumer Cyclical,Personal Services,466.7543783092085,105.40042227525402,561.3862026542166
2021-09-01,2021-09-01,NEE,0.00399828252705,154149393145.28156,Utilities,Utilities - Regulated Electric,2626.7655638286956,283.58979296200687,1284.5348188171517
2021-09-01,2021-09-01,DGX,0.0004153684055849,16014072847.39568,Healthcare,Diagnostics & Research,153.20037243267208,36.37117316088775,284.9789097454218
2021-09-01,2021-09-01,ELV,0.0021908680257972,84466511396.63747,Healthcare,Healthcare Plans,157.52870829803737,41.91004967509406,325.0291087565595
2021-09-01,2021-09-01,SCHW,0.0033742519310301,130090578634.35956,Financial Services,Capital Markets,315.7555678318271,19.039953602788692,94.37397302968623
2021-09-01,2021-09-01,RCL,0.0005826218107202,22462344256.097065,Consumer Cyclical,Travel Services,467.8047824739266,100.74197308838274,619.2288786359504
2021-09-01,2021-09-01,NWS,0.0002946155989255,11358580960.262754,Communication Services,Entertainment,151.93904505953785,51.95648440100322,204.96683491463946
2021-09-01,2021-09-01,KO,0.005596317232994,215759866762.3436,Consumer Defensive,Beverages - Non-Alcoholic,512.5332294208703,77.86954967011555,523.8203238160816
2021-09-01,2021-09-01,EMR,0.0014476009663011,55810665945.23287,Industrials,Specialty Industrial Machinery,834.4262126601526,135.27514610003598,641.1811095451098
2021-09-01,2021-09-01,CRL,0.000594687197696,22927512004.44961,Healthcare,Diagnostics & Research,137.96864841797327,42.78713163181887,281.72917905682635
2021-09-01,2021-09-01,DOV,0.0005922082531718,22831939019.93218,Industrials,Specialty Industrial Machinery,787.1147905920897,156.82760637408717,701.4540236117322
2021-09-01,2021-09-01,SPGI,0.0034371657705073,132516152642.75832,Financial Services,Financial Data & Stock Exchanges,283.6499672797631,20.526335583568304,100.3232921194317
2021-09-01,2021-09-01,BG,0.000266380695456,10270015255.892622,Consumer Defensive,Farm Products,566.2072606152374,74.58793395811453,472.5375327273191
2021-09-01,2021-09-01,EXPE,0.0004792644528063,18477514797.01099,Consumer Cyclical,Travel Services,510.12565963839495,95.06869585615684,643.1890341844803
2021-09-01,2021-09-01,FI,0.0017064355227633,65789748097.0654,Technology,Information Technology Services,187.18144605078143,31.642805669199515,91.6853361317268
2021-09-01,2021-09-01,MAS,0.0003158372640379,12176758959.560717,Industrials,Building Products & Equipment,783.4231472791841,146.00766356949214,733.2528813631495
2021-09-01,2021-09-01,TER,0.0005021076651276,19358209768.663704,Technology,Semiconductor Equipment & Materials,218.65664165877493,30.44952966662241,102.47860194614422
2021-09-01,2021-09-01,BBY,0.000557549382951,21495704330.29062,Consumer Cyclical,Specialty Retail,461.5603992848062,103.98080744015952,558.6841764895995
2021-09-01,2021-09-01,MA,0.007991241352761,308093536830.2888,Financial Services,Credit Services,278.7943170460991,20.702804288575763,92.60893988087913
2021-09-01,2021-09-01,F,0.0010974895430605,42312504406.960495,Consumer Cyclical,Auto Manufacturers,537.4271730310713,92.94104028528363,611.0526310814126
2021-09-01,2021-09-01,CTRA,0.0002485995726274,9584483586.999542,Energy,Oil & Gas E&P,3633.262994882055,414.14317277047,1400.3930622702387
2021-09-01,2021-09-01,DAY,0.0004664492551612,17983438921.51834,Technology,Software - Application,201.69163504495913,28.13843610035237,104.36011277262092
2021-09-01,2021-09-01,TSLA,0.0202423601568707,780421971909.0426,Consumer Cyclical,Auto Manufacturers,517.7084510822859,104.72959906925755,596.4794736103324
2021-09-01,2021-09-01,BDX,0.0017764274436197,68488209762.06714,Healthcare,Medical Instruments & Supplies,150.04840209864136,41.04259537221827,302.67218534459624
2021-09-01,2021-09-01,PAYX,0.0009653496800356,37217997063.42546,Technology,Software - Application,181.37194667522334,30.307854774187845,92.31088533539962
2021-09-01,2021-09-01,MCK,0.0006569619542986,25328446874.26102,Healthcare,Medical Distribution,146.3853651182739,39.919721576062216,298.4801442013675
2021-09-01,2021-09-01,FTNT,0.0012489158674177,48150580092.697296,Technology,Software - Infrastructure,189.90244356967952,29.2190933031223,98.3596865071084
2021-09-01,2021-09-01,NTRS,0.000535164049419,20632662372.65769,Financial Services,Asset Management,329.05091843390124,19.026665778437827,91.1691178934278
2021-09-01,2021-09-01,ROST,0.0009816383464924,37845988715.45786,Consumer Cyclical,Apparel Retail,522.1489960219324,94.53013205277361,547.0142657940447
2021-09-01,2021-09-01,NXPI,0.0013250634819614,51086367769.52183,Technology,Semiconductors,204.20648408168884,31.999149754884733,94.0281209938766
2021-09-01,2021-09-01,TXN,0.0040524124032343,156236311092.77148,Technology,Semiconductors,196.94658317350905,27.606788901871063,92.02205726504575
2021-09-01,2021-09-01,ROP,0.0013045191844637,50294304934.93202,Technology,Software - Application,189.4444748501686,32.878003478383334,91.86926345299212
2021-09-01,2021-09-01,CHTR,0.0029373888265179,113247801268.697,Communication Services,Telecom Services,157.03869118298226,48.90615501927387,209.12233281476534
2021-09-01,2021-09-01,CVX,0.0039365271573021,151768482665.42233,Energy,Oil & Gas Integrated,3938.5173950086282,437.6207464284238,1483.2735557801975
2021-09-01,2021-09-01,NKE,0.0060948999237108,234982175012.6392,Consumer Cyclical,Footwear & Accessories,528.7942939281334,107.90281431310615,636.5282676064344
2021-09-01,2021-09-01,DPZ,0.000434109623476,16736619927.340542,Consumer Cyclical,Restaurants,478.3917777119101,104.17052906340764,615.0400310102365
2021-09-01,2021-09-01,QCOM,0.0039028984786933,150471965882.33688,Technology,Semiconductors,194.0802129281067,29.830877396516968,101.78591839125215
2021-09-01,2021-09-01,CRM,0.0064764255393807,249691476250.61108,Technology,Software - Application,200.32857343908083,31.816954948632297,100.88072290246582
2021-09-01,2021-09-01,NEM,0.0015022361956944,57917067230.87071,Basic Materials,Gold,2558.1287676223387,185.12893622667949,995.0803265014814
2021-09-01,2021-09-01,CTSH,0.0009380189275962,36164289909.355095,Technology,Information Technology Services,217.39896294009463,27.865439016452026,107.25413967854543
2021-09-01,2021-09-01,CNP,0.0003931398957991,15157077057.120497,Utilities,Utilities - Regulated Electric,2523.6320280174564,279.2298495635455,1253.9432899836781
2021-09-01,2021-09-01,SBAC,0.0009562920881926,36868791554.1813,Real Estate,REIT - Specialty,352.0209061529847,60.09198732054612,367.74411213764824
2021-09-01,2021-09-01,NFLX,0.006106244838837,235419565759.8305,Communication Services,Entertainment,140.06477449092256,47.46343546510673,217.81709396121056
2021-09-01,2021-09-01,EOG,0.0008248321144059,31800496593.77948,Energy,Oil & Gas E&P,3734.0697569106565,377.224411093427,1638.5172827288484
2021-09-01,2021-09-01,CMS,0.0004438528766607,17112260356.829662,Utilities,Utilities - Regulated Electric,2259.5558241858353,281.63488611935327,1171.0249935102072
2021-09-01,2021-09-01,ETR,0.0004973678385091,19175470957.20809,Utilities,Utilities - Regulated Electric,2591.720507276915,276.11649932306375,1220.1758281061173
2021-09-01,2021-09-01,SLB,0.0009469555805144,36508832751.13049,Energy,Oil & Gas Equipment & Services,4065.7200710223387,383.64955942079433,1367.494647070624
2021-09-01,2021-09-01,CNC,0.0008365623374371,32252742464.219955,Healthcare,Healthcare Plans,143.47930633291665,37.911194401405325,276.09262077837025
2021-09-01,2021-09-01,DOW,0.0009598542913052,37006128384.27095,Basic Materials,Chemicals,2280.19246258156,204.60636918055357,1008.3458180269697
2021-09-01,2021-09-01,NWSA,0.0003308048710469,12753818614.968649,Communication Services,Entertainment,155.01460112779785,46.52402039314632,189.22006456667808
2021-09-01,2021-09-01,ENPH,0.0006107340315852,23546180067.34318,Technology,Solar,186.46197220871522,28.872368304476165,102.17707277434884
2021-09-01,2021-09-01,CF,0.0001906128091534,7348867584.50184,Basic Materials,Agricultural Inputs,2625.084811033674,183.86980327669673,996.4191106926911
2021-09-01,2021-09-01,CL,0.0015216359343154,58665002854.57278,Consumer Defensive,Household & Personal Products,551.8547980604588,73.91557755358447,481.41785903159416
2021-09-01,2021-09-01,ORLY,0.0008936340386911,34453079247.46379,Consumer Cyclical,Specialty Retail,532.0526516464897,95.52087679881136,632.9775238512588
2021-09-01,2021-09-01,EA,0.0009551770073336,36825800835.9021,Communication Services,Electronic Gaming & Multimedia,162.75362949009823,49.08330336071096,209.2283760942625
2021-09-01,2021-09-01,PWR,0.0003911373382491,15079870649.37372,Industrials,Engineering & Construction,801.7286998910666,146.30666198475507,717.8729717137494
2021-09-01,2021-09-01,NTAP,0.0004259977161337,16423874245.76169,Technology,Computer Hardware,188.73130829591017,32.466468350792375,96.9133390880696
2021-09-01,2021-09-01,COR,0.0005906970656353,22773676843.583004,Healthcare,Medical Distribution,141.61612904615706,37.771413707943765,286.43173291676953
2021-09-01,2021-09-01,OXY,0.0005966606291444,23003595487.32468,Energy,Oil & Gas E&P,4087.068805922674,402.1764923361731,1600.7806868838898
2021-09-01,2021-09-01,EPAM,0.0009298000678184,35847420794.04995,Technology,Information Technology Services,219.72888617404917,30.58855721022008,106.7736530788645
2022-03-01,2022-03-01,MTD,0.0007905626486372,29383914205.806404,Healthcare,Diagnostics & Research,157.08365450572992,40.02440759669115,329.94348938849834
2022-03-01,2022-03-01,BMY,0.0032870266065509,122173376095.59842,Healthcare,Drug Manufacturers - General,138.43369699326533,41.420121542536066,323.46664684024483
2022-03-01,2022-03-01,FAST,0.0007329532920838,27242669114.93845,Industrials,Industrial Distribution,872.1008183880779,143.25937994275372,747.3897726918756
2022-03-01,2022-03-01,UHS,0.0002463250613264,9155497646.179775,Healthcare,Medical Care Facilities,146.86702721920528,39.700518570057,319.4232794878894
2022-03-01,2022-03-01,SYY,0.0010490768919724,38992463711.951614,Consumer Defensive,Food Distribution,518.1073344909271,87.81300359493711,485.1605788899109
2022-03-01,2022-03-01,MGM,0.000349322177426,12983731155.73655,Consumer Cyclical,Resorts & Casinos,453.9991076261818,101.98897223744876,600.6115631911524
2022-03-01,2022-03-01,LW,0.0002422042655598,9002334440.867062,Consumer Defensive,Packaged Foods,537.394715991448,73.13499439879882,548.0780742253477
2022-03-01,2022-03-01,AVGO,0.0067495611339173,250870093126.3789,Technology,Semiconductors,190.37613455178138,27.43382557954179,97.27089643175037
2022-03-01,2022-03-01,FICO,0.0003030851632894,11265177339.837542,Technology,Software - Application,215.91270636156605,31.75103237035525,104.1149538136601
2022-03-01,2022-03-01,GDDY,0.000309534224562,11504878347.046349,Technology,Software - Infrastructure,181.59419144998705,28.270714525042287,104.60186727577512
2022-03-01,2022-03-01,GL,0.0002187464715291,8130446794.211661,Financial Services,Insurance - Life,320.9676554460945,21.035274517175733,90.01319442404743
2022-03-01,2022-03-01,AON,0.0016694581761793,62051016328.17232,Financial Services,Insurance Brokers,322.7551599652721,20.694101846578473,94.48158943804499
2022-03-01,2022-03-01,TMUS,0.0036966715654941,137399205888.06042,Communication Services,Telecom Services,143.46753574050317,52.43908655777586,191.9204807029144
2022-03-01,2022-03-01,SYF,0.000408537160291,15184654737.444857,Financial Services,Credit Services,314.4143261030088,20.32224008895463,104.5962588240789
2022-03-01,2022-03-01,FDS,0.0004038347613561,15009874298.34352,Financial Services,Financial Data & Stock Exchanges,322.7396587506031,19.416395115846402,98.46355728353309
2022-03-01,2022-03-01,ANSS,0.0007480749998378,27804718136.674404,Technology,Software - Application,200.28810944753732,29.336927288869852,103.9076199270704
2022-03-01,2022-03-01,MCHP,0.0009445896878246,35108846078.89413,Technology,Semiconductors,196.99866583263193,32.43697535882524,106.57800325617264
2022-03-01,2022-03-01,BLDR,0.0002316192325615,8608906162.890263,Industrials,Building Products & Equipment,787.6212632286483,151.76672993156626,723.1848900283314
2022-03-01,2022-03-01,STE,0.0006135259346285,22803750540.5021,Healthcare,Medical Devices,141.89876227594064,43.14350026080329,284.77567824372926
2022-03-01,2022-03-01,BG,0.0003867185586785,14373693178.639313,Consumer Defensive,Farm Products,576.6770187897617,75.85228082214545,465.36097305554756
2022-03-01,2022-03-01,HAL,0.0007547844210126,28054096293.4982,Energy,Oil & Gas Equipment & Services,3646.8918620481045,430.15249867304817,1394.2328983105335
2022-03-01,2022-03-01,MSFT,0.0570002246242966,2118604658288.7087,Technology,Software - Infrastructure,183.63050043553196,28.996287897084205,108.5002818806377
2022-03-01,2022-03-01,LH,0.0005033801728034,18709813619.522385,Healthcare,Diagnostics & Research,164.0272846687442,38.539470905208965,288.461138177531
2022-03-01,2022-03-01,XOM,0.008295389820657,308326004541.27734,Energy,Oil & Gas Integrated,3796.028581897426,415.9455059832917,1508.9972835136282
2022-03-01,2022-03-01,SYK,0.0026250553878891,97568993976.86247,Healthcare,Medical Devices,139.55794604547552,43.26547559034321,280.75514472120534
2022-03-01,2022-03-01,ADI,0.0019713301970889,73271103159.7877,Technology,Semiconductors,203.51164436081936,30.756386163850408,96.23767336603824
2022-03-01,2022-03-01,ADP,0.0020687206271111,76890945363.527,Technology,Software - Application,183.5398140986428,27.758211686192073,108.39161838414732
2022-03-01,2022-03-01,BSX,0.0017383763604211,64612591955.949104,Healthcare,Medical Devices,160.94938041651574,41.32824378344906,315.0993751405679
2022-03-01,2022-03-01,SNPS,0.001268229233745,47137996035.98239,Technology,Software - Infrastructure,212.56638129829918,29.0590366919881,95.94730569987247
2022-03-01,2022-03-01,AXON,0.0002810365862776,10445667973.448208,Industrials,Aerospace & Defense,838.1121304300457,138.25269269030557,647.4452647134865
2022-03-01,2022-03-01,BR,0.0004224974280647,15703534944.165531,Technology,Information Technology Services,205.76824233812934,31.002365128794118,99.28840600603503
2022-03-01,2022-03-01,MU,0.0025029743892997,93031443923.2489,Technology,Semiconductors,217.14222768027906,29.56378024078922,107.17519837539957
2022-03-01,2022-03-01,LULU,0.0010529791322999,39137503570.82861,Consumer Cyclical,Apparel Retail,517.563767821324,97.56786650236765,585.0930106824728
2022-03-01,2022-03-01,LOW,0.0032071436119708,119204256490.35036,Consumer Cyclical,Home Improvement Retail,519.7677538006504,109.23737436809779,603.8212256712757
2022-03-01,2022-03-01,TFC,0.0018591378869854,69101099403.20128,Financial Services,Banks - Regional,313.33657315128136,21.75742684419817,105.39019438503483
2022-03-01,2022-03-01,GE,0.001694612202905,62985950156.01347,Industrials,Aerospace & Defense,808.7764611434147,149.01069077932374,654.2164242994984
2022-03-01,2022-03-01,TRMB,0.0004514154994994,16778372126.896769,Technology,Scientific & Technical Instruments,183.87625776432463,29.176901589838135,105.6626314607158
2022-03-01,2022-03-01,AVB,0.0008248080530097,30656759597.323406,Real Estate,REIT - Residential,351.01106093111264,59.03167206908126,387.20668631027587
2022-03-01,2022-03-01,AJG,0.0010221759449846,37992599729.37156,Financial Services,Insurance Brokers,273.3413283782083,21.754888450524454,93.81817721864813
2022-03-01,2022-03-01,BEN,0.0003514579466184,13063114186.06346,Financial Services,Asset Management,316.429029502861,18.190350998766434,104.84129205200938
2022-03-01,2022-03-01,FOX,0.0004488108205191,16681560490.500696,Communication Services,Entertainment,156.5175535632576,53.56270010492646,183.70671596395724
2022-03-01,2022-03-01,BKR,0.0007190944364945,26727558232.418407,Energy,Oil & Gas Equipment & Services,3886.4662739634464,388.1349212898605,1504.8842900713676
2022-03-01,2022-03-01,USB,0.0020009507075687,74372048847.23006,Financial Services,Banks - Regional,291.3689703985477,20.064090423121232,108.92214005347647
2022-03-01,2022-03-01,TJX,0.0019070870241044,70883290016.1479,Consumer Cyclical,Apparel Retail,505.9788291316314,105.21328376424466,577.3345345074703
2022-03-01,2022-03-01,MKTX,0.0003693191134845,13726984400.159996,Financial Services,Capital Markets,311.1888255044227,19.73349518466164,99.16325661223003
2022-03-01,2022-03-01,AIZ,0.0002172669996741,8075457257.162298,Financial Services,Insurance - Property & Casualty,291.0226405801708,21.087848995550583,91.10290862356668
2022-03-01,2022-03-01,GEN,0.0004502861258808,16736395165.841724,Technology,Software - Infrastructure,196.46806913832526,30.370629874744402,109.25755169832765
2022-03-01,2022-03-01,TT,0.0008790802534767,32673968081.726097,Industrials,Building Products & Equipment,774.6503149900989,161.53215679946683,692.4697218847141
2022-03-01,2022-03-01,LMT,0.0025780396027693,95821494523.58214,Industrials,Aerospace & Defense,840.1863256467547,160.579328122743,744.2239151083048
2022-03-01,2022-03-01,TSCO,0.0005400947895482,20074435576.2893,Consumer Cyclical,Specialty Retail,530.2768006317543,102.78139984975398,638.4678702258232
2022-03-01,2022-03-01,AVY,0.0003597824289855,13372521512.73753,Consumer Cyclical,Packaging & Containers,504.5618550846124,100.57035674967744,654.3270434977296
2022-03-01,2022-03-01,MPC,0.0006337775770509,23556470801.81497,Energy,Oil & Gas Refining & Marketing,3713.6050825047437,401.3920387005721,1560.2751014701778
2022-03-01,2022-03-01,TSN,0.0008082439371251,30041098636.252407,Consumer Defensive,Farm Products,573.007115638747,78.03103271133392,455.0657363604306
2022-03-01,2022-03-01,FCX,0.0017092614567515,63530438842.579926,Basic Materials,Copper,2252.475875754862,200.57874847396252,1033.4186772159676
2022-03-01,2022-03-01,T,0.002877711769839,106959816403.85625,Communication Services,Telecom Services,141.27606896265425,50.7939081062446,208.10928677415416
2022-03-01,2022-03-01,FI,0.0014601127928707,54269992530.597626,Technology,Information Technology Services,191.51116001375792,27.039968778859148,96.72701338338878
2022-03-01,2022-03-01,MKC,0.0006321033883728,23494243960.502964,Consumer Defensive,Packaged Foods,591.6114152031113,77.5236792935233,539.7948196148587
2022-03-01,2022-03-01,TDY,0.0005330018079837,19810801110.235027,Technology,Scientific & Technical Instruments,213.31480302244222,27.23095889032138,95.8556222575587
2022-03-01,2022-03-01,VLO,0.0006577000129699,24445628423.72919,Energy,Oil & Gas Refining & Marketing,3680.3296989715946,368.5283600064478,1631.8318783635357
2022-03-01,2022-03-01,VTR,0.0005411938026122,20115284085.435963,Real Estate,REIT - Healthcare Facilities,363.99162989658646,55.546406485628694,370.54112569452786
2022-03-01,2022-03-01,MSI,0.0009412583725911,34985026567.33143,Technology,Communication Equipment,213.8001517832148,30.33235522648488,96.63881507389831
